transaction_id,datetime,amount,ref_code
LW24090400582,4/9/2024 09:30,456,Z001
LW24090400583,4/9/2024 09:30,195,Z008
LW24090400584,4/9/2024 09:30,234,Z008
LW24090100585,1/9/2024 12:48,390,Z001
LW24090400586,4/9/2024 09:30,153,Z008
LW24090300587,3/9/2024 16:31,50,Z001
LW24090300588,3/9/2024 16:31,47,Z001
LW24090100589,1/9/2024 12:48,406,Z001
LW24090300590,3/9/2024 16:31,230,Z001
LW24090100591,1/9/2024 12:48,228,Z007
LW24090100592,1/9/2024 12:48,360,Z008
LW24090300593,3/9/2024 16:31,254,Z007
LW24090100594,1/9/2024 12:48,111,Z003
LW24090300595,3/9/2024 16:31,325,Z003
LW24090300596,3/9/2024 16:31,494,Z008
LW24090200597,2/9/2024 13:02,286,Z003
LW24090100598,1/9/2024 12:48,245,Z008
LW24090200599,2/9/2024 13:02,58,Z001
LW24090300600,3/9/2024 16:31,124,Z008
LW24090100601,1/9/2024 12:48,110,Z008
LW24090500602,5/9/2024 18:57,94,Z003
LW24090200603,2/9/2024 13:02,346,Z003
LW24090200604,2/9/2024 13:02,280,Z001
LW24090100605,1/9/2024 12:48,45,Z001
LW24090200606,2/9/2024 13:02,184,Z003
LW24090100607,1/9/2024 12:48,256,Z001
LW24090100608,1/9/2024 12:48,150,Z003
LW24090300609,3/9/2024 16:31,47,Z008
LW24090300610,3/9/2024 16:31,372,Z008
LW24090100611,1/9/2024 12:48,349,Z003
LW24090500612,5/9/2024 18:57,314,Z007
LW24090200613,2/9/2024 13:02,446,Z008
LW24090200614,2/9/2024 13:02,307,Z008
LW24090200615,2/9/2024 13:02,189,Z003
LW24090400616,4/9/2024 09:30,412,Z001
LW24090100617,1/9/2024 12:48,308,Z007
LW24090400618,4/9/2024 09:30,89,Z007
LW24090300619,3/9/2024 16:31,300,Z003
LW24090300620,3/9/2024 16:31,150,Z001
LW24090200621,2/9/2024 13:02,468,Z001
LW24090100622,1/9/2024 12:48,387,Z003
LW24090200623,2/9/2024 13:02,357,Z007
LW24090300624,3/9/2024 16:31,479,Z003
LW24090300625,3/9/2024 16:31,148,Z008
LW24090400626,4/9/2024 09:30,379,Z001
LW24090300627,3/9/2024 16:31,171,Z008
LW24090300628,3/9/2024 16:31,140,Z003
LW24090500629,5/9/2024 18:57,412,Z007
LW24090300630,3/9/2024 16:31,69,Z008
LW24090200631,2/9/2024 13:02,317,Z008
LW24090500632,5/9/2024 18:57,91,Z007
LW24090100633,1/9/2024 12:48,395,Z001
LW24090100634,1/9/2024 12:48,225,Z008
LW24090500635,5/9/2024 18:57,102,Z008
LW24090500636,5/9/2024 18:57,371,Z008
LW24090300637,3/9/2024 16:31,183,Z001
LW24090200638,2/9/2024 13:02,64,Z008
LW24090400639,4/9/2024 09:30,224,Z008
LW24090200640,2/9/2024 13:02,183,Z008
LW24090200641,2/9/2024 13:02,123,Z008
LW24090200642,2/9/2024 13:02,293,Z007
LW24090300643,3/9/2024 16:31,200,Z008
LW24090500644,5/9/2024 18:57,187,Z008
LW24090200645,2/9/2024 13:02,466,Z001
LW24090200646,2/9/2024 13:02,135,Z001
LW24090200647,2/9/2024 13:02,478,Z003
LW24090300648,3/9/2024 16:31,109,Z008
LW24090300649,3/9/2024 16:31,284,Z008
LW24090400650,4/9/2024 09:30,61,Z003
LW24090100651,1/9/2024 12:48,243,Z001
LW24090200652,2/9/2024 13:02,297,Z008
LW24090500653,5/9/2024 18:57,170,Z001
LW24090100654,1/9/2024 12:48,51,Z003
LW24090400655,4/9/2024 09:30,195,Z007
LW24090100656,1/9/2024 12:48,479,Z008
LW24090100657,1/9/2024 12:48,396,Z001
LW24090200658,2/9/2024 13:02,347,Z007
LW24090400659,4/9/2024 09:30,191,Z007
LW24090300660,3/9/2024 16:31,125,Z008
LW24090500661,5/9/2024 18:57,347,Z001
LW24090400662,4/9/2024 09:30,125,Z001
LW24090200663,2/9/2024 13:02,316,Z001
LW24090500664,5/9/2024 18:57,276,Z008
LW24090400665,4/9/2024 09:30,412,Z008
LW24090300666,3/9/2024 16:31,290,Z007
LW24090300667,3/9/2024 16:31,161,Z008
LW24090100668,1/9/2024 12:48,104,Z003
LW24090200669,2/9/2024 13:02,275,Z001
LW24090400670,4/9/2024 09:30,138,Z001
LW24090300671,3/9/2024 16:31,385,Z008
LW24090500672,5/9/2024 18:57,135,Z007
LW24090100673,1/9/2024 12:48,221,Z008
LW24090400674,4/9/2024 09:30,223,Z007
LW24090400675,4/9/2024 09:30,407,Z007
LW24090100676,1/9/2024 12:48,145,Z007
LW24090400677,4/9/2024 09:30,335,Z001
LW24090300678,3/9/2024 16:31,111,Z003
LW24090400679,4/9/2024 09:30,286,Z008
LW24090200680,2/9/2024 13:02,119,Z008
LW24090300681,3/9/2024 16:31,64,Z008
LW24090300682,3/9/2024 16:31,284,Z008
LW24090400683,4/9/2024 09:30,110,Z003
LW24090100684,1/9/2024 12:48,293,Z001
LW24090200685,2/9/2024 13:02,495,Z008
LW24090100686,1/9/2024 12:48,186,Z001
LW24090300687,3/9/2024 16:31,14,Z001
LW24090100688,1/9/2024 12:48,242,Z001
LW24090500689,5/9/2024 18:57,305,Z001
LW24090500690,5/9/2024 18:57,193,Z003
LW24090200691,2/9/2024 13:02,165,Z001
LW24090400692,4/9/2024 09:30,234,Z001
LW24090400693,4/9/2024 09:30,357,Z008
LW24090200694,2/9/2024 13:02,80,Z008
LW24090400695,4/9/2024 09:30,109,Z008
LW24090400696,4/9/2024 09:30,129,Z008
LW24090200697,2/9/2024 13:02,319,Z008
LW24090200698,2/9/2024 13:02,37,Z008
LW24090400699,4/9/2024 09:30,182,Z001
LW24090300700,3/9/2024 16:31,299,Z007
LW24090500701,5/9/2024 18:57,329,Z008
LW24090200702,2/9/2024 13:02,438,Z003
LW24090300703,3/9/2024 16:31,211,Z001
LW24090400704,4/9/2024 09:30,176,Z001
LW24090100705,1/9/2024 12:48,63,Z003
LW24090400706,4/9/2024 09:30,224,Z007
LW24090200707,2/9/2024 13:02,293,Z007
LW24090300708,3/9/2024 16:31,109,Z003
LW24090100709,1/9/2024 12:48,273,Z008
LW24090400710,4/9/2024 09:30,337,Z008
LW24090500711,5/9/2024 18:57,434,Z001
LW24090400712,4/9/2024 09:30,252,Z001
LW24090100713,1/9/2024 12:48,339,Z001
LW24090200714,2/9/2024 13:02,323,Z003
LW24090300715,3/9/2024 16:31,361,Z008
LW24090100716,1/9/2024 12:48,263,Z008
LW24090300717,3/9/2024 16:31,468,Z003
LW24090500718,5/9/2024 18:57,448,Z008
LW24090500719,5/9/2024 18:57,164,Z007
LW24090200720,2/9/2024 13:02,118,Z007
LW24090400721,4/9/2024 09:30,320,Z003
LW24090400722,4/9/2024 09:30,263,Z001
LW24090100723,1/9/2024 12:48,151,Z007
LW24090400724,4/9/2024 09:30,166,Z008
LW24090200725,2/9/2024 13:02,410,Z003
LW24090500726,5/9/2024 18:57,202,Z007
LW24090400727,4/9/2024 09:30,308,Z008
LW24090300728,3/9/2024 16:31,103,Z007
LW24090100729,1/9/2024 12:48,347,Z007
LW24090100730,1/9/2024 12:48,96,Z001
LW24090300731,3/9/2024 16:31,212,Z003
LW24090100732,1/9/2024 12:48,80,Z007
LW24090100733,1/9/2024 12:48,262,Z008
LW24090300734,3/9/2024 16:31,321,Z003
LW24090400735,4/9/2024 09:30,293,Z008
LW24090500736,5/9/2024 18:57,16,Z008
LW24090500737,5/9/2024 18:57,77,Z007
LW24090400738,4/9/2024 09:30,67,Z008
LW24090400739,4/9/2024 09:30,164,Z003
LW24090100740,1/9/2024 12:48,463,Z001
LW24090300741,3/9/2024 16:31,473,Z007
LW24090300742,3/9/2024 16:31,169,Z003
LW24090300743,3/9/2024 16:31,494,Z007
LW24090200744,2/9/2024 13:02,427,Z003
LW24090500745,5/9/2024 18:57,372,Z008
LW24090100746,1/9/2024 12:48,211,Z003
LW24090100747,1/9/2024 12:48,239,Z001
LW24090100748,1/9/2024 12:48,272,Z008
LW24090300749,3/9/2024 16:31,497,Z001
LW24090300750,3/9/2024 16:31,264,Z008
LW24090500751,5/9/2024 18:57,124,Z003
LW24090300752,3/9/2024 16:31,448,Z007
LW24090100753,1/9/2024 12:48,255,Z001
LW24090500754,5/9/2024 18:57,38,Z007
LW24090200755,2/9/2024 13:02,83,Z003
LW24090200756,2/9/2024 13:02,138,Z007
LW24090100757,1/9/2024 12:48,153,Z001
LW24090400758,4/9/2024 09:30,481,Z003
LW24090300759,3/9/2024 16:31,214,Z008
LW24090300760,3/9/2024 16:31,132,Z001
LW24090500761,5/9/2024 18:57,498,Z001
LW24090200762,2/9/2024 13:02,474,Z001
LW24090500763,5/9/2024 18:57,410,Z007
LW24090500764,5/9/2024 18:57,449,Z001
LW24090200765,2/9/2024 13:02,330,Z007
LW24090500766,5/9/2024 18:57,353,Z008
LW24090100767,1/9/2024 12:48,20,Z008
LW24090400768,4/9/2024 09:30,170,Z008
LW24090500769,5/9/2024 18:57,347,Z001
LW24090400770,4/9/2024 09:30,393,Z003
LW24090300771,3/9/2024 16:31,84,Z008
LW24090300772,3/9/2024 16:31,465,Z007
LW24090400773,4/9/2024 09:30,451,Z008
LW24090300774,3/9/2024 16:31,405,Z001
LW24090500775,5/9/2024 18:57,437,Z008
LW24090200776,2/9/2024 13:02,357,Z001
LW24090200777,2/9/2024 13:02,387,Z008
LW24090100778,1/9/2024 12:48,14,Z001
LW24090100779,1/9/2024 12:48,296,Z001
LW24090400780,4/9/2024 09:30,120,Z007
LW24090400781,4/9/2024 09:30,273,Z008
LW24090500782,5/9/2024 18:57,312,Z003
LW24090400783,4/9/2024 09:30,232,Z003
LW24090200784,2/9/2024 13:02,384,Z003
LW24090500785,5/9/2024 18:57,308,Z001
LW24090300786,3/9/2024 16:31,397,Z008
LW24090300787,3/9/2024 16:31,435,Z007
LW24090400788,4/9/2024 09:30,308,Z003
LW24090400789,4/9/2024 09:30,40,Z003
LW24090200790,2/9/2024 13:02,469,Z007
LW24090400791,4/9/2024 09:30,69,Z007
LW24090400792,4/9/2024 09:30,369,Z007
LW24090500793,5/9/2024 18:57,32,Z001
LW24090300794,3/9/2024 16:31,397,Z007
LW24090400795,4/9/2024 09:30,230,Z001
LW24090100796,1/9/2024 12:48,463,Z007
LW24090400797,4/9/2024 09:30,212,Z001
LW24090300798,3/9/2024 16:31,359,Z007
LW24090200799,2/9/2024 13:02,45,Z003
LW24090400800,4/9/2024 09:30,71,Z003
LW24090100801,1/9/2024 12:48,218,Z001
LW24090500802,5/9/2024 18:57,227,Z007
LW24090200803,2/9/2024 13:02,46,Z008
LW24090100804,1/9/2024 12:48,344,Z003
LW24090300805,3/9/2024 16:31,229,Z003
LW24090400806,4/9/2024 09:30,45,Z007
LW24090400807,4/9/2024 09:30,114,Z003
LW24090100808,1/9/2024 12:48,170,Z008
LW24090500809,5/9/2024 18:57,208,Z001
LW24090100810,1/9/2024 12:48,281,Z003
LW24090100811,1/9/2024 12:48,170,Z007
LW24090400812,4/9/2024 09:30,270,Z007
LW24090100813,1/9/2024 12:48,495,Z008
LW24090300814,3/9/2024 16:31,311,Z007
LW24090100815,1/9/2024 12:48,374,Z007
LW24090100816,1/9/2024 12:48,195,Z001
LW24090500817,5/9/2024 18:57,159,Z008
LW24090100818,1/9/2024 12:48,380,Z003
LW24090300819,3/9/2024 16:31,120,Z003
LW24090300820,3/9/2024 16:31,242,Z007
LW24090200821,2/9/2024 13:02,379,Z007
LW24090200822,2/9/2024 13:02,165,Z007
LW24090500823,5/9/2024 18:57,182,Z001
LW24090300824,3/9/2024 16:31,321,Z008
LW24090200825,2/9/2024 13:02,287,Z003
LW24090100826,1/9/2024 12:48,49,Z003
LW24090400827,4/9/2024 09:30,97,Z008
LW24090400828,4/9/2024 09:30,494,Z008
LW24090300829,3/9/2024 16:31,200,Z003
LW24090400830,4/9/2024 09:30,84,Z008
LW24090200831,2/9/2024 13:02,54,Z003
LW24090300832,3/9/2024 16:31,470,Z007
LW24090400833,4/9/2024 09:30,471,Z003
LW24090400834,4/9/2024 09:30,230,Z008
LW24090200835,2/9/2024 13:02,256,Z008
LW24090400836,4/9/2024 09:30,33,Z003
LW24090200837,2/9/2024 13:02,113,Z003
LW24090500838,5/9/2024 18:57,299,Z001
LW24090300839,3/9/2024 16:31,357,Z003
LW24090200840,2/9/2024 13:02,196,Z003
LW24090200841,2/9/2024 13:02,338,Z003
LW24090200842,2/9/2024 13:02,76,Z008
LW24090400843,4/9/2024 09:30,351,Z008
LW24090300844,3/9/2024 16:31,418,Z003
LW24090400845,4/9/2024 09:30,147,Z007
LW24090400846,4/9/2024 09:30,192,Z003
LW24090400847,4/9/2024 09:30,298,Z007
LW24090400848,4/9/2024 09:30,366,Z001
LW24090200849,2/9/2024 13:02,338,Z001
LW24090200850,2/9/2024 13:02,338,Z001
LW24090400851,4/9/2024 09:30,11,Z003
LW24090200852,2/9/2024 13:02,101,Z007
LW24090500853,5/9/2024 18:57,105,Z007
LW24090100854,1/9/2024 12:48,253,Z003
LW24090400855,4/9/2024 09:30,133,Z007
LW24090100856,1/9/2024 12:48,161,Z007
LW24090200857,2/9/2024 13:02,496,Z001
LW24090100858,1/9/2024 12:48,230,Z008
LW24090200859,2/9/2024 13:02,454,Z008
LW24090300860,3/9/2024 16:31,145,Z001
LW24090100861,1/9/2024 12:48,200,Z007
LW24090200862,2/9/2024 13:02,474,Z007
LW24090200863,2/9/2024 13:02,190,Z003
LW24090500864,5/9/2024 18:57,65,Z008
LW24090300865,3/9/2024 16:31,16,Z007
LW24090500866,5/9/2024 18:57,361,Z001
LW24090100867,1/9/2024 12:48,24,Z008
LW24090500868,5/9/2024 18:57,249,Z008
LW24090300869,3/9/2024 16:31,453,Z008
LW24090300870,3/9/2024 16:31,264,Z001
LW24090400871,4/9/2024 09:30,109,Z001
LW24090400872,4/9/2024 09:30,252,Z001
LW24090100873,1/9/2024 12:48,251,Z001
LW24090500874,5/9/2024 18:57,254,Z008
LW24090500875,5/9/2024 18:57,415,Z007
LW24090400876,4/9/2024 09:30,478,Z001
LW24090500877,5/9/2024 18:57,440,Z003
LW24090400878,4/9/2024 09:30,124,Z003
LW24090400879,4/9/2024 09:30,460,Z003
LW24090300880,3/9/2024 16:31,71,Z008
LW24090400881,4/9/2024 09:30,147,Z008
LW24090200882,2/9/2024 13:02,222,Z001
LW24090300883,3/9/2024 16:31,290,Z007
LW24090300884,3/9/2024 16:31,326,Z001
LW24090100885,1/9/2024 12:48,278,Z007
LW24090100886,1/9/2024 12:48,490,Z003
LW24090100887,1/9/2024 12:48,492,Z008
LW24090200888,2/9/2024 13:02,239,Z003
LW24090300889,3/9/2024 16:31,53,Z007
LW24090100890,1/9/2024 12:48,88,Z007
LW24090300891,3/9/2024 16:31,253,Z003
LW24090100892,1/9/2024 12:48,17,Z008
LW24090200893,2/9/2024 13:02,38,Z007
LW24090100894,1/9/2024 12:48,312,Z003
LW24090400895,4/9/2024 09:30,404,Z008
LW24090200896,2/9/2024 13:02,239,Z003
LW24090500897,5/9/2024 18:57,229,Z008
LW24090400898,4/9/2024 09:30,123,Z007
LW24090500899,5/9/2024 18:57,307,Z001
LW24090200900,2/9/2024 13:02,355,Z007
LW24090400901,4/9/2024 09:30,255,Z001
LW24090200902,2/9/2024 13:02,344,Z008
LW24090300903,3/9/2024 16:31,153,Z007
LW24090500904,5/9/2024 18:57,238,Z008
LW24090100905,1/9/2024 12:48,227,Z003
LW24090500906,5/9/2024 18:57,307,Z007
LW24090100907,1/9/2024 12:48,221,Z003
LW24090300908,3/9/2024 16:31,74,Z001
LW24090300909,3/9/2024 16:31,372,Z007
LW24090500910,5/9/2024 18:57,78,Z001
LW24090400911,4/9/2024 09:30,222,Z003
LW24090300912,3/9/2024 16:31,427,Z008
LW24090300913,3/9/2024 16:31,62,Z008
LW24090100914,1/9/2024 12:48,380,Z003
LW24090500915,5/9/2024 18:57,313,Z007
LW24090100916,1/9/2024 12:48,294,Z008
LW24090200917,2/9/2024 13:02,357,Z008
LW24090300918,3/9/2024 16:31,127,Z007
LW24090100919,1/9/2024 12:48,128,Z001
LW24090200920,2/9/2024 13:02,473,Z001
LW24090500921,5/9/2024 18:57,133,Z003
LW24090300922,3/9/2024 16:31,71,Z007
LW24090200923,2/9/2024 13:02,142,Z001
LW24090200924,2/9/2024 13:02,137,Z007
LW24090300925,3/9/2024 16:31,412,Z001
LW24090300926,3/9/2024 16:31,320,Z007
LW24090300927,3/9/2024 16:31,91,Z008
LW24090500928,5/9/2024 18:57,145,Z001
LW24090400929,4/9/2024 09:30,331,Z001
LW24090300930,3/9/2024 16:31,62,Z003
LW24090400931,4/9/2024 09:30,362,Z008
LW24090300932,3/9/2024 16:31,113,Z001
LW24090200933,2/9/2024 13:02,200,Z007
LW24090100934,1/9/2024 12:48,407,Z001
LW24090300935,3/9/2024 16:31,337,Z007
LW24090500936,5/9/2024 18:57,118,Z007
LW24090100937,1/9/2024 12:48,22,Z007
LW24090100938,1/9/2024 12:48,141,Z001
LW24090400939,4/9/2024 09:30,499,Z008
LW24090400940,4/9/2024 09:30,65,Z003
LW24090400941,4/9/2024 09:30,485,Z003
LW24090100942,1/9/2024 12:48,465,Z001
LW24090400943,4/9/2024 09:30,276,Z008
LW24090400944,4/9/2024 09:30,458,Z001
LW24090400945,4/9/2024 09:30,370,Z001
LW24090400946,4/9/2024 09:30,156,Z008
LW24090100947,1/9/2024 12:48,381,Z008
LW24090100948,1/9/2024 12:48,285,Z007
LW24090100949,1/9/2024 12:48,465,Z001
LW24090200950,2/9/2024 13:02,175,Z008
LW24090100951,1/9/2024 12:48,360,Z003
LW24090200952,2/9/2024 13:02,472,Z007
LW24090400953,4/9/2024 09:30,89,Z003
LW24090200954,2/9/2024 13:02,488,Z001
LW24090400955,4/9/2024 09:30,495,Z001
LW24090500956,5/9/2024 18:57,456,Z007
LW24090100957,1/9/2024 12:48,416,Z007
LW24090400958,4/9/2024 09:30,219,Z008
LW24090500959,5/9/2024 18:57,147,Z001
LW24090400960,4/9/2024 09:30,374,Z007
LW24090100961,1/9/2024 12:48,485,Z007
LW24090200962,2/9/2024 13:02,75,Z007
LW24090200963,2/9/2024 13:02,195,Z008
LW24090400964,4/9/2024 09:30,226,Z007
LW24090200965,2/9/2024 13:02,88,Z008
LW24090200966,2/9/2024 13:02,28,Z007
LW24090300967,3/9/2024 16:31,166,Z001
LW24090300968,3/9/2024 16:31,96,Z007
LW24090300969,3/9/2024 16:31,274,Z007
LW24090400970,4/9/2024 09:30,232,Z007
LW24090100971,1/9/2024 12:48,204,Z008
LW24090500972,5/9/2024 18:57,453,Z001
LW24090300973,3/9/2024 16:31,294,Z008
LW24090500974,5/9/2024 18:57,441,Z001
LW24090500975,5/9/2024 18:57,40,Z008
LW24090200976,2/9/2024 13:02,14,Z003
LW24090300977,3/9/2024 16:31,166,Z008
LW24090400978,4/9/2024 09:30,139,Z007
LW24090500979,5/9/2024 18:57,183,Z001
LW24090500980,5/9/2024 18:57,334,Z001
LW24090400981,4/9/2024 09:30,405,Z007
LW24090500982,5/9/2024 18:57,209,Z007
LW24090300983,3/9/2024 16:31,400,Z008
LW24090300984,3/9/2024 16:31,99,Z008
LW24090200985,2/9/2024 13:02,437,Z001
LW24090100986,1/9/2024 12:48,41,Z003
LW24090100987,1/9/2024 12:48,267,Z008
LW24090500988,5/9/2024 18:57,290,Z008
LW24090100989,1/9/2024 12:48,298,Z001
LW24090200990,2/9/2024 13:02,306,Z001
LW24090400991,4/9/2024 09:30,409,Z001
LW24090200992,2/9/2024 13:02,348,Z003
LW24090200993,2/9/2024 13:02,158,Z008
LW24090300994,3/9/2024 16:31,252,Z001
LW24090100995,1/9/2024 12:48,351,Z001
LW24090500996,5/9/2024 18:57,178,Z003
LW24090500997,5/9/2024 18:57,429,Z008
LW24090400998,4/9/2024 09:30,477,Z001
LW24090100999,1/9/2024 12:48,207,Z007
LW24090101000,1/9/2024 12:48,433,Z007
LW24090401001,4/9/2024 09:30,455,Z007
LW24090301002,3/9/2024 16:31,475,Z007
LW24090101003,1/9/2024 12:48,145,Z008
LW24090501004,5/9/2024 18:57,142,Z003
LW24090301005,3/9/2024 16:31,54,Z003
LW24090201006,2/9/2024 13:02,331,Z008
LW24090501007,5/9/2024 18:57,419,Z003
LW24090301008,3/9/2024 16:31,480,Z003
LW24090201009,2/9/2024 13:02,59,Z007
LW24090201010,2/9/2024 13:02,236,Z007
LW24090101011,1/9/2024 12:48,492,Z008
LW24090501012,5/9/2024 18:57,301,Z007
LW24090301013,3/9/2024 16:31,129,Z003
LW24090301014,3/9/2024 16:31,116,Z003
LW24090201015,2/9/2024 13:02,270,Z001
LW24090301016,3/9/2024 16:31,215,Z001
LW24090401017,4/9/2024 09:30,393,Z001
LW24090301018,3/9/2024 16:31,30,Z007
LW24090501019,5/9/2024 18:57,238,Z008
LW24090201020,2/9/2024 13:02,51,Z007
LW24090201021,2/9/2024 13:02,61,Z007
LW24090101022,1/9/2024 12:48,110,Z001
LW24090501023,5/9/2024 18:57,240,Z008
LW24090501024,5/9/2024 18:57,129,Z001
LW24090301025,3/9/2024 16:31,428,Z003
LW24090301026,3/9/2024 16:31,183,Z003
LW24090501027,5/9/2024 18:57,112,Z008
LW24090101028,1/9/2024 12:48,38,Z007
LW24090201029,2/9/2024 13:02,55,Z007
LW24090401030,4/9/2024 09:30,482,Z003
LW24090201031,2/9/2024 13:02,241,Z003
LW24090201032,2/9/2024 13:02,200,Z008
LW24090501033,5/9/2024 18:57,217,Z008
LW24090101034,1/9/2024 12:48,60,Z003
LW24090201035,2/9/2024 13:02,272,Z007
LW24090201036,2/9/2024 13:02,461,Z001
LW24090401037,4/9/2024 09:30,439,Z008
LW24090501038,5/9/2024 18:57,373,Z008
LW24090201039,2/9/2024 13:02,71,Z008
LW24090201040,2/9/2024 13:02,350,Z003
LW24090201041,2/9/2024 13:02,491,Z008
LW24090201042,2/9/2024 13:02,288,Z008
LW24090401043,4/9/2024 09:30,103,Z008
LW24090301044,3/9/2024 16:31,315,Z007
LW24090501045,5/9/2024 18:57,413,Z003
LW24090501046,5/9/2024 18:57,215,Z001
LW24090201047,2/9/2024 13:02,271,Z007
LW24090401048,4/9/2024 09:30,96,Z007
LW24090101049,1/9/2024 12:48,481,Z001
LW24090501050,5/9/2024 18:57,352,Z008
LW24090101051,1/9/2024 12:48,417,Z008
LW24090501052,5/9/2024 18:57,109,Z008
LW24090501053,5/9/2024 18:57,14,Z008
LW24090301054,3/9/2024 16:31,55,Z003
LW24090401055,4/9/2024 09:30,31,Z001
LW24090401056,4/9/2024 09:30,150,Z007
LW24090301057,3/9/2024 16:31,495,Z003
LW24090101058,1/9/2024 12:48,358,Z008
LW24090201059,2/9/2024 13:02,31,Z008
LW24090501060,5/9/2024 18:57,161,Z001
LW24090201061,2/9/2024 13:02,305,Z007
LW24090401062,4/9/2024 09:30,242,Z003
LW24090401063,4/9/2024 09:30,27,Z003
LW24090501064,5/9/2024 18:57,233,Z007
LW24090301065,3/9/2024 16:31,150,Z008
LW24090101066,1/9/2024 12:48,300,Z001
LW24090301067,3/9/2024 16:31,281,Z007
LW24090201068,2/9/2024 13:02,409,Z003
LW24090501069,5/9/2024 18:57,315,Z003
LW24090401070,4/9/2024 09:30,46,Z001
LW24090201071,2/9/2024 13:02,63,Z008
LW24090301072,3/9/2024 16:31,430,Z001
LW24090301073,3/9/2024 16:31,281,Z001
LW24090401074,4/9/2024 09:30,70,Z003
LW24090101075,1/9/2024 12:48,174,Z001
LW24090201076,2/9/2024 13:02,464,Z007
LW24090101077,1/9/2024 12:48,473,Z008
LW24090301078,3/9/2024 16:31,16,Z001
LW24090201079,2/9/2024 13:02,83,Z001
LW24090301080,3/9/2024 16:31,102,Z001
LW24090401081,4/9/2024 09:30,14,Z008
LW24090201082,2/9/2024 13:02,252,Z007
LW24090301083,3/9/2024 16:31,444,Z007
LW24090301084,3/9/2024 16:31,345,Z001
LW24090201085,2/9/2024 13:02,111,Z008
LW24090301086,3/9/2024 16:31,441,Z003
LW24090101087,1/9/2024 12:48,448,Z003
LW24090301088,3/9/2024 16:31,98,Z008
LW24090501089,5/9/2024 18:57,218,Z007
LW24090501090,5/9/2024 18:57,322,Z001
LW24090101091,1/9/2024 12:48,76,Z003
LW24090201092,2/9/2024 13:02,299,Z003
LW24090301093,3/9/2024 16:31,380,Z003
LW24090101094,1/9/2024 12:48,337,Z008
LW24090401095,4/9/2024 09:30,282,Z001
LW24090101096,1/9/2024 12:48,151,Z007
LW24090101097,1/9/2024 12:48,23,Z003
LW24090201098,2/9/2024 13:02,110,Z007
LW24090101099,1/9/2024 12:48,197,Z003
LW24090101100,1/9/2024 12:48,338,Z001
LW24090201101,2/9/2024 13:02,409,Z008
LW24090301102,3/9/2024 16:31,370,Z007
LW24090101103,1/9/2024 12:48,169,Z008
LW24090101104,1/9/2024 12:48,28,Z001
LW24090301105,3/9/2024 16:31,338,Z003
LW24090401106,4/9/2024 09:30,134,Z007
LW24090201107,2/9/2024 13:02,87,Z003
LW24090201108,2/9/2024 13:02,492,Z007
LW24090401109,4/9/2024 09:30,362,Z003
LW24090401110,4/9/2024 09:30,447,Z008
LW24090201111,2/9/2024 13:02,308,Z001
LW24090301112,3/9/2024 16:31,442,Z001
LW24090301113,3/9/2024 16:31,155,Z007
LW24090201114,2/9/2024 13:02,108,Z007
LW24090301115,3/9/2024 16:31,14,Z003
LW24090401116,4/9/2024 09:30,212,Z001
LW24090401117,4/9/2024 09:30,161,Z008
LW24090101118,1/9/2024 12:48,51,Z008
LW24090401119,4/9/2024 09:30,254,Z001
LW24090301120,3/9/2024 16:31,172,Z003
LW24090501121,5/9/2024 18:57,388,Z008
LW24090501122,5/9/2024 18:57,253,Z007
LW24090401123,4/9/2024 09:30,450,Z001
LW24090101124,1/9/2024 12:48,276,Z008
LW24090501125,5/9/2024 18:57,77,Z001
LW24090101126,1/9/2024 12:48,279,Z003
LW24090401127,4/9/2024 09:30,277,Z003
LW24090401128,4/9/2024 09:30,152,Z007
LW24090201129,2/9/2024 13:02,175,Z008
LW24090101130,1/9/2024 12:48,106,Z008
LW24090501131,5/9/2024 18:57,485,Z007
LW24090201132,2/9/2024 13:02,50,Z003
LW24090501133,5/9/2024 18:57,109,Z007
LW24090501134,5/9/2024 18:57,166,Z003
LW24090201135,2/9/2024 13:02,485,Z007
LW24090101136,1/9/2024 12:48,190,Z003
LW24090301137,3/9/2024 16:31,105,Z008
LW24090201138,2/9/2024 13:02,468,Z001
LW24090201139,2/9/2024 13:02,179,Z001
LW24090201140,2/9/2024 13:02,421,Z003
LW24090101141,1/9/2024 12:48,221,Z001
LW24090201142,2/9/2024 13:02,89,Z007
LW24090501143,5/9/2024 18:57,455,Z001
LW24090201144,2/9/2024 13:02,144,Z003
LW24090101145,1/9/2024 12:48,28,Z007
LW24090401146,4/9/2024 09:30,62,Z007
LW24090501147,5/9/2024 18:57,130,Z007
LW24090101148,1/9/2024 12:48,114,Z003
LW24090501149,5/9/2024 18:57,256,Z008
LW24090401150,4/9/2024 09:30,498,Z008
LW24090201151,2/9/2024 13:02,305,Z003
LW24090501152,5/9/2024 18:57,166,Z007
LW24090501153,5/9/2024 18:57,469,Z007
LW24090101154,1/9/2024 12:48,469,Z008
LW24090301155,3/9/2024 16:31,420,Z008
LW24090301156,3/9/2024 16:31,152,Z003
LW24090401157,4/9/2024 09:30,330,Z001
LW24090101158,1/9/2024 12:48,402,Z007
LW24090101159,1/9/2024 12:48,212,Z001
