transaction_id,datetime,amount
TR_240905_00636,5/9/2024 18:57,371
TR_240903_00637,3/9/2024 16:31,183
TR_240902_00638,2/9/2024 13:02,64
TR_240904_00639,4/9/2024 09:30,224
TR_240902_00640,2/9/2024 13:02,183
TR_240902_00641,2/9/2024 13:02,123
TR_240902_00642,2/9/2024 13:02,293
TR_240903_00643,3/9/2024 16:31,200
TR_240905_00644,5/9/2024 18:57,187
TR_240902_00645,2/9/2024 13:02,466
TR_240902_00646,2/9/2024 13:02,135
TR_240902_00647,2/9/2024 13:02,478
TR_240903_00648,3/9/2024 16:31,109
TR_240903_00649,3/9/2024 16:31,284
TR_240904_00650,4/9/2024 09:30,61
TR_240901_00651,1/9/2024 12:48,243
TR_240902_00652,2/9/2024 13:02,297
TR_240905_00653,5/9/2024 18:57,170
TR_240901_00654,1/9/2024 12:48,51
TR_240904_00655,4/9/2024 09:30,195
TR_240901_00656,1/9/2024 12:48,479
TR_240901_00657,1/9/2024 12:48,396
TR_240902_00658,2/9/2024 13:02,347
TR_240904_00659,4/9/2024 09:30,191
TR_240903_00660,3/9/2024 16:31,125
TR_240905_00661,5/9/2024 18:57,347
TR_240904_00662,4/9/2024 09:30,125
TR_240902_00663,2/9/2024 13:02,316
TR_240905_00664,5/9/2024 18:57,276
TR_240904_00665,4/9/2024 09:30,412
TR_240903_00666,3/9/2024 16:31,290
TR_240903_00667,3/9/2024 16:31,161
TR_240901_00668,1/9/2024 12:48,104
TR_240902_00669,2/9/2024 13:02,275
TR_240904_00670,4/9/2024 09:30,138
TR_240903_00671,3/9/2024 16:31,385
TR_240905_00672,5/9/2024 18:57,135
TR_240901_00673,1/9/2024 12:48,221
TR_240904_00674,4/9/2024 09:30,223
TR_240904_00675,4/9/2024 09:30,407
TR_240901_00676,1/9/2024 12:48,145
TR_240904_00677,4/9/2024 09:30,335
TR_240903_00678,3/9/2024 16:31,111
TR_240904_00679,4/9/2024 09:30,286
TR_240902_00680,2/9/2024 13:02,119
TR_240903_00681,3/9/2024 16:31,64
TR_240903_00682,3/9/2024 16:31,284
TR_240904_00683,4/9/2024 09:30,110
TR_240901_00684,1/9/2024 12:48,293
TR_240902_00685,2/9/2024 13:02,495
TR_240901_00686,1/9/2024 12:48,186
TR_240903_00687,3/9/2024 16:31,14
TR_240901_00688,1/9/2024 12:48,242
TR_240905_00689,5/9/2024 18:57,305
TR_240905_00690,5/9/2024 18:57,193
TR_240902_00691,2/9/2024 13:02,165
TR_240904_00692,4/9/2024 09:30,234
TR_240904_00693,4/9/2024 09:30,357
TR_240902_00694,2/9/2024 13:02,80
TR_240904_00695,4/9/2024 09:30,109
TR_240904_00696,4/9/2024 09:30,129
TR_240902_00697,2/9/2024 13:02,319
TR_240902_00698,2/9/2024 13:02,37
TR_240904_00699,4/9/2024 09:30,182
TR_240903_00700,3/9/2024 16:31,299
TR_240905_00701,5/9/2024 18:57,329
TR_240902_00702,2/9/2024 13:02,438
TR_240903_00703,3/9/2024 16:31,211
TR_240904_00704,4/9/2024 09:30,176
TR_240901_00705,1/9/2024 12:48,63
TR_240904_00706,4/9/2024 09:30,224
TR_240902_00707,2/9/2024 13:02,293
TR_240903_00708,3/9/2024 16:31,109
TR_240901_00709,1/9/2024 12:48,273
TR_240904_00710,4/9/2024 09:30,337
TR_240905_00711,5/9/2024 18:57,434
TR_240904_00712,4/9/2024 09:30,252
TR_240901_00713,1/9/2024 12:48,339
TR_240902_00714,2/9/2024 13:02,323
TR_240903_00715,3/9/2024 16:31,361
TR_240901_00716,1/9/2024 12:48,263
TR_240903_00717,3/9/2024 16:31,468
TR_240905_00718,5/9/2024 18:57,448
TR_240905_00719,5/9/2024 18:57,164
TR_240902_00720,2/9/2024 13:02,118
TR_240904_00721,4/9/2024 09:30,320
TR_240904_00722,4/9/2024 09:30,263
TR_240901_00723,1/9/2024 12:48,151
TR_240904_00724,4/9/2024 09:30,166
TR_240902_00725,2/9/2024 13:02,410
TR_240905_00726,5/9/2024 18:57,202
TR_240904_00727,4/9/2024 09:30,308
TR_240903_00728,3/9/2024 16:31,103
TR_240901_00729,1/9/2024 12:48,347
TR_240901_00730,1/9/2024 12:48,96
TR_240903_00731,3/9/2024 16:31,212
TR_240901_00732,1/9/2024 12:48,80
TR_240901_00733,1/9/2024 12:48,262
TR_240903_00734,3/9/2024 16:31,321
TR_240904_00735,4/9/2024 09:30,293
TR_240905_00736,5/9/2024 18:57,16
TR_240905_00737,5/9/2024 18:57,77
TR_240904_00738,4/9/2024 09:30,67
TR_240904_00739,4/9/2024 09:30,164
TR_240901_00740,1/9/2024 12:48,463
TR_240903_00741,3/9/2024 16:31,473
TR_240903_00742,3/9/2024 16:31,169
TR_240903_00743,3/9/2024 16:31,494
TR_240902_00744,2/9/2024 13:02,427
TR_240905_00745,5/9/2024 18:57,372
TR_240901_00746,1/9/2024 12:48,211
TR_240901_00747,1/9/2024 12:48,239
TR_240901_00748,1/9/2024 12:48,272
TR_240903_00749,3/9/2024 16:31,497
TR_240903_00750,3/9/2024 16:31,264
TR_240905_00751,5/9/2024 18:57,124
TR_240903_00752,3/9/2024 16:31,448
TR_240901_00753,1/9/2024 12:48,255
TR_240905_00754,5/9/2024 18:57,38
TR_240902_00755,2/9/2024 13:02,83
TR_240902_00756,2/9/2024 13:02,138
TR_240901_00757,1/9/2024 12:48,153
TR_240904_00758,4/9/2024 09:30,481
TR_240903_00759,3/9/2024 16:31,214
TR_240903_00760,3/9/2024 16:31,132
TR_240905_00761,5/9/2024 18:57,498
TR_240902_00762,2/9/2024 13:02,474
TR_240905_00763,5/9/2024 18:57,410
TR_240905_00764,5/9/2024 18:57,449
TR_240902_00765,2/9/2024 13:02,330
TR_240905_00766,5/9/2024 18:57,353
TR_240901_00767,1/9/2024 12:48,20
TR_240904_00768,4/9/2024 09:30,170
TR_240905_00769,5/9/2024 18:57,347
TR_240904_00770,4/9/2024 09:30,393
TR_240903_00771,3/9/2024 16:31,84
TR_240903_00772,3/9/2024 16:31,465
TR_240904_00773,4/9/2024 09:30,451
TR_240903_00774,3/9/2024 16:31,405
TR_240905_00775,5/9/2024 18:57,437
TR_240902_00776,2/9/2024 13:02,357
TR_240902_00777,2/9/2024 13:02,387
TR_240901_00778,1/9/2024 12:48,14
TR_240901_00779,1/9/2024 12:48,296
TR_240904_00780,4/9/2024 09:30,120
TR_240904_00781,4/9/2024 09:30,273
TR_240905_00782,5/9/2024 18:57,312
TR_240904_00783,4/9/2024 09:30,232
TR_240902_00784,2/9/2024 13:02,384
TR_240905_00785,5/9/2024 18:57,308
TR_240903_00786,3/9/2024 16:31,397
TR_240903_00787,3/9/2024 16:31,435
TR_240904_00788,4/9/2024 09:30,308
TR_240904_00789,4/9/2024 09:30,40
TR_240902_00790,2/9/2024 13:02,469
TR_240904_00791,4/9/2024 09:30,69
TR_240904_00792,4/9/2024 09:30,369
TR_240905_00793,5/9/2024 18:57,32
TR_240903_00794,3/9/2024 16:31,397
TR_240904_00795,4/9/2024 09:30,230
TR_240901_00796,1/9/2024 12:48,463
TR_240904_00797,4/9/2024 09:30,212
TR_240903_00798,3/9/2024 16:31,359
TR_240902_00799,2/9/2024 13:02,45
TR_240904_00800,4/9/2024 09:30,71
TR_240901_00801,1/9/2024 12:48,218
TR_240905_00802,5/9/2024 18:57,227
TR_240902_00803,2/9/2024 13:02,46
TR_240901_00804,1/9/2024 12:48,344
TR_240903_00805,3/9/2024 16:31,229
TR_240904_00806,4/9/2024 09:30,45
TR_240904_00807,4/9/2024 09:30,114
TR_240901_00808,1/9/2024 12:48,170
TR_240905_00809,5/9/2024 18:57,208
TR_240901_00810,1/9/2024 12:48,281
TR_240901_00811,1/9/2024 12:48,170
TR_240904_00812,4/9/2024 09:30,270
TR_240901_00813,1/9/2024 12:48,495
TR_240903_00814,3/9/2024 16:31,311
TR_240901_00815,1/9/2024 12:48,374
TR_240901_00816,1/9/2024 12:48,195
TR_240905_00817,5/9/2024 18:57,159
TR_240901_00818,1/9/2024 12:48,380
TR_240903_00819,3/9/2024 16:31,120
TR_240903_00820,3/9/2024 16:31,242
TR_240902_00821,2/9/2024 13:02,379
TR_240902_00822,2/9/2024 13:02,165
TR_240905_00823,5/9/2024 18:57,182
TR_240903_00824,3/9/2024 16:31,321
TR_240902_00825,2/9/2024 13:02,287
TR_240901_00826,1/9/2024 12:48,49
TR_240904_00827,4/9/2024 09:30,97
TR_240904_00828,4/9/2024 09:30,494
TR_240903_00829,3/9/2024 16:31,200
TR_240904_00830,4/9/2024 09:30,84
TR_240902_00831,2/9/2024 13:02,54
TR_240903_00832,3/9/2024 16:31,470
TR_240904_00833,4/9/2024 09:30,471
TR_240904_00834,4/9/2024 09:30,230
TR_240902_00835,2/9/2024 13:02,256
TR_240904_00836,4/9/2024 09:30,33
TR_240902_00837,2/9/2024 13:02,113
TR_240905_00838,5/9/2024 18:57,299
TR_240903_00839,3/9/2024 16:31,357
TR_240902_00840,2/9/2024 13:02,196
TR_240902_00841,2/9/2024 13:02,338
TR_240902_00842,2/9/2024 13:02,76
TR_240904_00843,4/9/2024 09:30,351
TR_240903_00844,3/9/2024 16:31,418
TR_240904_00845,4/9/2024 09:30,147
TR_240904_00846,4/9/2024 09:30,192
TR_240904_00847,4/9/2024 09:30,298
TR_240904_00848,4/9/2024 09:30,366
TR_240902_00849,2/9/2024 13:02,338
TR_240902_00850,2/9/2024 13:02,338
TR_240904_00851,4/9/2024 09:30,11
TR_240902_00852,2/9/2024 13:02,101
TR_240905_00853,5/9/2024 18:57,105
TR_240901_00854,1/9/2024 12:48,253
TR_240904_00855,4/9/2024 09:30,133
TR_240901_00856,1/9/2024 12:48,161
TR_240902_00857,2/9/2024 13:02,496
TR_240901_00858,1/9/2024 12:48,230
TR_240902_00859,2/9/2024 13:02,454
TR_240903_00860,3/9/2024 16:31,145
TR_240901_00861,1/9/2024 12:48,200
TR_240902_00862,2/9/2024 13:02,474
TR_240902_00863,2/9/2024 13:02,190
TR_240905_00864,5/9/2024 18:57,65
TR_240903_00865,3/9/2024 16:31,16
TR_240905_00866,5/9/2024 18:57,361
TR_240901_00867,1/9/2024 12:48,24
TR_240905_00868,5/9/2024 18:57,249
TR_240903_00869,3/9/2024 16:31,453
TR_240903_00870,3/9/2024 16:31,264
TR_240904_00871,4/9/2024 09:30,109
TR_240904_00872,4/9/2024 09:30,252
TR_240901_00873,1/9/2024 12:48,251
TR_240905_00874,5/9/2024 18:57,254
TR_240905_00875,5/9/2024 18:57,415
TR_240904_00876,4/9/2024 09:30,478
TR_240905_00877,5/9/2024 18:57,440
TR_240904_00878,4/9/2024 09:30,124
TR_240904_00879,4/9/2024 09:30,460
TR_240903_00880,3/9/2024 16:31,71
TR_240904_00881,4/9/2024 09:30,147
TR_240902_00882,2/9/2024 13:02,222
TR_240903_00883,3/9/2024 16:31,290
TR_240903_00884,3/9/2024 16:31,326
TR_240901_00885,1/9/2024 12:48,278
TR_240901_00886,1/9/2024 12:48,490
TR_240901_00887,1/9/2024 12:48,492
TR_240902_00888,2/9/2024 13:02,239
TR_240903_00889,3/9/2024 16:31,53
TR_240901_00890,1/9/2024 12:48,88
TR_240903_00891,3/9/2024 16:31,253
TR_240901_00892,1/9/2024 12:48,17
TR_240902_00893,2/9/2024 13:02,38
TR_240901_00894,1/9/2024 12:48,312
TR_240904_00895,4/9/2024 09:30,404
TR_240902_00896,2/9/2024 13:02,239
TR_240905_00897,5/9/2024 18:57,229
TR_240904_00898,4/9/2024 09:30,123
TR_240905_00899,5/9/2024 18:57,307
TR_240902_00900,2/9/2024 13:02,355
TR_240904_00901,4/9/2024 09:30,255
TR_240902_00902,2/9/2024 13:02,344
TR_240903_00903,3/9/2024 16:31,153
TR_240905_00904,5/9/2024 18:57,238
TR_240901_00905,1/9/2024 12:48,227
TR_240905_00906,5/9/2024 18:57,307
TR_240901_00907,1/9/2024 12:48,221
TR_240903_00908,3/9/2024 16:31,74
TR_240903_00909,3/9/2024 16:31,372
TR_240905_00910,5/9/2024 18:57,78
TR_240904_00911,4/9/2024 09:30,222
TR_240903_00912,3/9/2024 16:31,427
TR_240903_00913,3/9/2024 16:31,62
TR_240901_00914,1/9/2024 12:48,380
TR_240905_00915,5/9/2024 18:57,313
TR_240901_00916,1/9/2024 12:48,294
TR_240902_00917,2/9/2024 13:02,357
TR_240903_00918,3/9/2024 16:31,127
TR_240901_00919,1/9/2024 12:48,128
TR_240902_00920,2/9/2024 13:02,473
TR_240905_00921,5/9/2024 18:57,133
TR_240903_00922,3/9/2024 16:31,71
TR_240902_00923,2/9/2024 13:02,142
TR_240902_00924,2/9/2024 13:02,137
TR_240903_00925,3/9/2024 16:31,412
TR_240903_00926,3/9/2024 16:31,320
TR_240903_00927,3/9/2024 16:31,91
TR_240905_00928,5/9/2024 18:57,145
TR_240904_00929,4/9/2024 09:30,331
TR_240903_00930,3/9/2024 16:31,62
TR_240904_00931,4/9/2024 09:30,362
TR_240903_00932,3/9/2024 16:31,113
TR_240902_00933,2/9/2024 13:02,200
TR_240901_00934,1/9/2024 12:48,407
TR_240903_00935,3/9/2024 16:31,337
TR_240905_00936,5/9/2024 18:57,118
TR_240901_00937,1/9/2024 12:48,22
TR_240901_00938,1/9/2024 12:48,141
TR_240904_00939,4/9/2024 09:30,499
TR_240904_00940,4/9/2024 09:30,65
TR_240904_00941,4/9/2024 09:30,485
TR_240901_00942,1/9/2024 12:48,465
TR_240904_00943,4/9/2024 09:30,276
TR_240904_00944,4/9/2024 09:30,458
TR_240904_00945,4/9/2024 09:30,370
TR_240904_00946,4/9/2024 09:30,156
TR_240901_00947,1/9/2024 12:48,381
TR_240901_00948,1/9/2024 12:48,285
TR_240901_00949,1/9/2024 12:48,465
TR_240902_00950,2/9/2024 13:02,175
TR_240901_00951,1/9/2024 12:48,360
TR_240902_00952,2/9/2024 13:02,472
TR_240904_00953,4/9/2024 09:30,89
TR_240902_00954,2/9/2024 13:02,488
TR_240904_00955,4/9/2024 09:30,495
TR_240905_00956,5/9/2024 18:57,456
TR_240901_00957,1/9/2024 12:48,416
TR_240904_00958,4/9/2024 09:30,219
TR_240905_00959,5/9/2024 18:57,147
TR_240904_00960,4/9/2024 09:30,374
TR_240901_00961,1/9/2024 12:48,485
TR_240902_00962,2/9/2024 13:02,75
TR_240902_00963,2/9/2024 13:02,195
TR_240904_00964,4/9/2024 09:30,226
TR_240902_00965,2/9/2024 13:02,88
TR_240902_00966,2/9/2024 13:02,28
TR_240903_00967,3/9/2024 16:31,166
TR_240903_00968,3/9/2024 16:31,96
TR_240903_00969,3/9/2024 16:31,274
TR_240904_00970,4/9/2024 09:30,232
TR_240901_00971,1/9/2024 12:48,204
TR_240905_00972,5/9/2024 18:57,453
TR_240903_00973,3/9/2024 16:31,294
TR_240905_00974,5/9/2024 18:57,441
TR_240905_00975,5/9/2024 18:57,40
TR_240902_00976,2/9/2024 13:02,14
TR_240903_00977,3/9/2024 16:31,166
TR_240904_00978,4/9/2024 09:30,139
TR_240905_00979,5/9/2024 18:57,183
TR_240905_00980,5/9/2024 18:57,334
TR_240904_00981,4/9/2024 09:30,405
TR_240905_00982,5/9/2024 18:57,209
TR_240903_00983,3/9/2024 16:31,400
TR_240903_00984,3/9/2024 16:31,99
TR_240902_00985,2/9/2024 13:02,437
TR_240901_00986,1/9/2024 12:48,41
TR_240901_00987,1/9/2024 12:48,267
TR_240905_00988,5/9/2024 18:57,290
TR_240901_00989,1/9/2024 12:48,298
TR_240902_00990,2/9/2024 13:02,306
TR_240904_00991,4/9/2024 09:30,409
TR_240902_00992,2/9/2024 13:02,348
TR_240902_00993,2/9/2024 13:02,158
TR_240903_00994,3/9/2024 16:31,252
TR_240901_00995,1/9/2024 12:48,351
TR_240905_00996,5/9/2024 18:57,178
TR_240905_00997,5/9/2024 18:57,429
TR_240904_00998,4/9/2024 09:30,477
TR_240901_00999,1/9/2024 12:48,207
TR_240901_01000,1/9/2024 12:48,433
TR_240904_01001,4/9/2024 09:30,455
TR_240903_01002,3/9/2024 16:31,475
TR_240901_01003,1/9/2024 12:48,145
TR_240905_01004,5/9/2024 18:57,142
TR_240903_01005,3/9/2024 16:31,54
TR_240902_01006,2/9/2024 13:02,331
TR_240905_01007,5/9/2024 18:57,419
TR_240903_01008,3/9/2024 16:31,480
TR_240902_01009,2/9/2024 13:02,59
TR_240902_01010,2/9/2024 13:02,236
TR_240901_01011,1/9/2024 12:48,492
TR_240905_01012,5/9/2024 18:57,301
TR_240903_01013,3/9/2024 16:31,129
TR_240903_01014,3/9/2024 16:31,116
TR_240902_01015,2/9/2024 13:02,270
TR_240903_01016,3/9/2024 16:31,215
TR_240904_01017,4/9/2024 09:30,393
TR_240903_01018,3/9/2024 16:31,30
TR_240905_01019,5/9/2024 18:57,238
TR_240902_01020,2/9/2024 13:02,51
TR_240902_01021,2/9/2024 13:02,61
TR_240901_01022,1/9/2024 12:48,110
TR_240905_01023,5/9/2024 18:57,240
TR_240905_01024,5/9/2024 18:57,129
TR_240903_01025,3/9/2024 16:31,428
TR_240903_01026,3/9/2024 16:31,183
TR_240905_01027,5/9/2024 18:57,112
TR_240901_01028,1/9/2024 12:48,38
TR_240902_01029,2/9/2024 13:02,55
TR_240904_01030,4/9/2024 09:30,482
TR_240902_01031,2/9/2024 13:02,241
TR_240902_01032,2/9/2024 13:02,200
TR_240905_01033,5/9/2024 18:57,217
TR_240901_01034,1/9/2024 12:48,60
TR_240902_01035,2/9/2024 13:02,272
TR_240902_01036,2/9/2024 13:02,461
TR_240904_01037,4/9/2024 09:30,439
TR_240905_01038,5/9/2024 18:57,373
TR_240902_01039,2/9/2024 13:02,71
TR_240902_01040,2/9/2024 13:02,350
TR_240902_01041,2/9/2024 13:02,491
TR_240902_01042,2/9/2024 13:02,288
TR_240904_01043,4/9/2024 09:30,103
TR_240903_01044,3/9/2024 16:31,315
TR_240905_01045,5/9/2024 18:57,413
TR_240905_01046,5/9/2024 18:57,215
TR_240902_01047,2/9/2024 13:02,271
TR_240904_01048,4/9/2024 09:30,96
TR_240901_01049,1/9/2024 12:48,481
TR_240905_01050,5/9/2024 18:57,352
TR_240901_01051,1/9/2024 12:48,417
TR_240905_01052,5/9/2024 18:57,109
TR_240905_01053,5/9/2024 18:57,14
TR_240903_01054,3/9/2024 16:31,55
TR_240904_01055,4/9/2024 09:30,31
TR_240904_01056,4/9/2024 09:30,150
TR_240903_01057,3/9/2024 16:31,495
TR_240901_01058,1/9/2024 12:48,358
TR_240902_01059,2/9/2024 13:02,31
TR_240905_01060,5/9/2024 18:57,161
TR_240902_01061,2/9/2024 13:02,305
TR_240904_01062,4/9/2024 09:30,242
TR_240904_01063,4/9/2024 09:30,27
TR_240905_01064,5/9/2024 18:57,233
TR_240903_01065,3/9/2024 16:31,150
TR_240901_01066,1/9/2024 12:48,300
TR_240903_01067,3/9/2024 16:31,281
TR_240902_01068,2/9/2024 13:02,409
TR_240905_01069,5/9/2024 18:57,315
TR_240904_01070,4/9/2024 09:30,46
TR_240902_01071,2/9/2024 13:02,63
TR_240903_01072,3/9/2024 16:31,430
TR_240903_01073,3/9/2024 16:31,281
TR_240904_01074,4/9/2024 09:30,70
TR_240901_01075,1/9/2024 12:48,174
TR_240902_01076,2/9/2024 13:02,464
TR_240901_01077,1/9/2024 12:48,473
TR_240903_01078,3/9/2024 16:31,16
TR_240902_01079,2/9/2024 13:02,83
TR_240903_01080,3/9/2024 16:31,102
TR_240904_01081,4/9/2024 09:30,14
TR_240902_01082,2/9/2024 13:02,252
TR_240903_01083,3/9/2024 16:31,444
TR_240903_01084,3/9/2024 16:31,345
TR_240902_01085,2/9/2024 13:02,111
TR_240903_01086,3/9/2024 16:31,441
TR_240901_01087,1/9/2024 12:48,448
TR_240903_01088,3/9/2024 16:31,98
TR_240905_01089,5/9/2024 18:57,218
TR_240905_01090,5/9/2024 18:57,322
TR_240901_01091,1/9/2024 12:48,76
TR_240902_01092,2/9/2024 13:02,299
TR_240903_01093,3/9/2024 16:31,380
TR_240901_01094,1/9/2024 12:48,337
TR_240904_01095,4/9/2024 09:30,282
TR_240901_01096,1/9/2024 12:48,151
TR_240901_01097,1/9/2024 12:48,23
TR_240902_01098,2/9/2024 13:02,110
TR_240901_01099,1/9/2024 12:48,197
TR_240901_01100,1/9/2024 12:48,338
TR_240902_01101,2/9/2024 13:02,409
TR_240903_01102,3/9/2024 16:31,370
TR_240901_01103,1/9/2024 12:48,169
TR_240901_01104,1/9/2024 12:48,28
TR_240903_01105,3/9/2024 16:31,338
TR_240904_01106,4/9/2024 09:30,134
TR_240902_01107,2/9/2024 13:02,87
TR_240902_01108,2/9/2024 13:02,492
TR_240904_01109,4/9/2024 09:30,362
TR_240904_01110,4/9/2024 09:30,447
TR_240902_01111,2/9/2024 13:02,308
TR_240903_01112,3/9/2024 16:31,442
TR_240903_01113,3/9/2024 16:31,155
TR_240902_01114,2/9/2024 13:02,108
TR_240903_01115,3/9/2024 16:31,14
TR_240904_01116,4/9/2024 09:30,212
TR_240904_01117,4/9/2024 09:30,161
TR_240901_01118,1/9/2024 12:48,51
TR_240904_01119,4/9/2024 09:30,254
TR_240903_01120,3/9/2024 16:31,172
TR_240905_01121,5/9/2024 18:57,388
TR_240905_01122,5/9/2024 18:57,253
TR_240904_01123,4/9/2024 09:30,450
TR_240901_01124,1/9/2024 12:48,276
TR_240905_01125,5/9/2024 18:57,77
TR_240901_01126,1/9/2024 12:48,279
TR_240904_01127,4/9/2024 09:30,277
TR_240904_01128,4/9/2024 09:30,152
TR_240902_01129,2/9/2024 13:02,175
TR_240901_01130,1/9/2024 12:48,106
TR_240905_01131,5/9/2024 18:57,485
TR_240902_01132,2/9/2024 13:02,50
TR_240905_01133,5/9/2024 18:57,109
TR_240905_01134,5/9/2024 18:57,166
TR_240902_01135,2/9/2024 13:02,485
TR_240901_01136,1/9/2024 12:48,190
TR_240903_01137,3/9/2024 16:31,105
TR_240902_01138,2/9/2024 13:02,468
TR_240902_01139,2/9/2024 13:02,179
TR_240902_01140,2/9/2024 13:02,421
TR_240901_01141,1/9/2024 12:48,221
TR_240902_01142,2/9/2024 13:02,89
TR_240905_01143,5/9/2024 18:57,455
TR_240902_01144,2/9/2024 13:02,144
TR_240901_01145,1/9/2024 12:48,28
TR_240904_01146,4/9/2024 09:30,62
TR_240905_01147,5/9/2024 18:57,130
TR_240901_01148,1/9/2024 12:48,114
TR_240905_01149,5/9/2024 18:57,256
TR_240904_01150,4/9/2024 09:30,498
TR_240902_01151,2/9/2024 13:02,305
TR_240905_01152,5/9/2024 18:57,166
TR_240905_01153,5/9/2024 18:57,469
TR_240901_01154,1/9/2024 12:48,469
TR_240903_01155,3/9/2024 16:31,420
TR_240903_01156,3/9/2024 16:31,152
TR_240904_01157,4/9/2024 09:30,330
TR_240901_01158,1/9/2024 12:48,402
TR_240901_01159,1/9/2024 12:48,212
TR_240904_01160,4/9/2024 09:30,82
TR_240901_01161,1/9/2024 12:48,376
TR_240903_01162,3/9/2024 16:31,68
TR_240903_01163,3/9/2024 16:31,498
TR_240902_01164,2/9/2024 13:02,366
TR_240904_01165,4/9/2024 09:30,75
TR_240902_01166,2/9/2024 13:02,260
TR_240905_01167,5/9/2024 18:57,411
TR_240903_01168,3/9/2024 16:31,181
TR_240902_01169,2/9/2024 13:02,239
TR_240904_01170,4/9/2024 09:30,388
TR_240903_01171,3/9/2024 16:31,179
TR_240903_01172,3/9/2024 16:31,410
TR_240904_01173,4/9/2024 09:30,442
TR_240904_01174,4/9/2024 09:30,37
TR_240901_01175,1/9/2024 12:48,151
TR_240903_01176,3/9/2024 16:31,173
TR_240905_01177,5/9/2024 18:57,315
TR_240903_01178,3/9/2024 16:31,430
TR_240905_01179,5/9/2024 18:57,366
TR_240904_01180,4/9/2024 09:30,193
TR_240901_01181,1/9/2024 12:48,237
TR_240905_01182,5/9/2024 18:57,225
TR_240905_01183,5/9/2024 18:57,391
TR_240905_01184,5/9/2024 18:57,31
TR_240903_01185,3/9/2024 16:31,101
TR_240901_01186,1/9/2024 12:48,81
TR_240904_01187,4/9/2024 09:30,65
TR_240904_01188,4/9/2024 09:30,472
TR_240901_01189,1/9/2024 12:48,325
TR_240904_01190,4/9/2024 09:30,200
TR_240903_01191,3/9/2024 16:31,253
TR_240904_01192,4/9/2024 09:30,138
TR_240901_01193,1/9/2024 12:48,243
TR_240901_01194,1/9/2024 12:48,228
TR_240903_01195,3/9/2024 16:31,322
TR_240901_01196,1/9/2024 12:48,276
TR_240903_01197,3/9/2024 16:31,168
TR_240905_01198,5/9/2024 18:57,291
TR_240903_01199,3/9/2024 16:31,327
TR_240902_01200,2/9/2024 13:02,410
TR_240905_01201,5/9/2024 18:57,334
TR_240905_01202,5/9/2024 18:57,186
TR_240903_01203,3/9/2024 16:31,133
TR_240904_01204,4/9/2024 09:30,357
TR_240903_01205,3/9/2024 16:31,300
TR_240902_01206,2/9/2024 13:02,487
TR_240901_01207,1/9/2024 12:48,193
TR_240905_01208,5/9/2024 18:57,396
TR_240903_01209,3/9/2024 16:31,189
TR_240902_01210,2/9/2024 13:02,409
TR_240905_01211,5/9/2024 18:57,150
TR_240905_01212,5/9/2024 18:57,154
TR_240903_01213,3/9/2024 16:31,67
TR_240902_01214,2/9/2024 13:02,319
TR_240902_01215,2/9/2024 13:02,411
TR_240903_01216,3/9/2024 16:31,161
TR_240901_01217,1/9/2024 12:48,321
TR_240905_01218,5/9/2024 18:57,319
TR_240901_01219,1/9/2024 12:48,465
TR_240905_01220,5/9/2024 18:57,24
TR_240902_01221,2/9/2024 13:02,348
TR_240903_01222,3/9/2024 16:31,160
TR_240903_01223,3/9/2024 16:31,268
TR_240903_01224,3/9/2024 16:31,222
TR_240903_01225,3/9/2024 16:31,408
TR_240903_01226,3/9/2024 16:31,317
TR_240904_01227,4/9/2024 09:30,225
TR_240904_01228,4/9/2024 09:30,163
TR_240905_01229,5/9/2024 18:57,481
TR_240904_01230,4/9/2024 09:30,389
TR_240902_01231,2/9/2024 13:02,478
TR_240901_01232,1/9/2024 12:48,46
TR_240902_01233,2/9/2024 13:02,52
TR_240905_01234,5/9/2024 18:57,211
TR_240901_01235,1/9/2024 12:48,191
TR_240904_01236,4/9/2024 09:30,407
TR_240902_01237,2/9/2024 13:02,366
TR_240903_01238,3/9/2024 16:31,465
TR_240901_01239,1/9/2024 12:48,193
TR_240904_01240,4/9/2024 09:30,27
TR_240903_01241,3/9/2024 16:31,202
TR_240905_01242,5/9/2024 18:57,136
TR_240902_01243,2/9/2024 13:02,375
TR_240901_01244,1/9/2024 12:48,399
TR_240905_01245,5/9/2024 18:57,81
TR_240904_01246,4/9/2024 09:30,324
TR_240903_01247,3/9/2024 16:31,23
TR_240902_01248,2/9/2024 13:02,456
TR_240905_01249,5/9/2024 18:57,323
TR_240902_01250,2/9/2024 13:02,247
TR_240901_01251,1/9/2024 12:48,51
TR_240902_01252,2/9/2024 13:02,232
TR_240905_01253,5/9/2024 18:57,143
TR_240901_01254,1/9/2024 12:48,238
TR_240905_01255,5/9/2024 18:57,239
TR_240905_01256,5/9/2024 18:57,380
